1000 10000
670 525 11
81 577 20
18 606 20
580 367 19
186 868 5
581 967 18
987 399 5
551 669 20
190 839 7
309 601 15
266 236 12
709 159 14
904 59 2
432 524 2
695 15 13
209 901 17
987 801 3
764 2 13
233 742 20
533 45 11
826 915 2
295 6 2
950 176 11
914 562 4
213 180 16
435 685 20
226 737 9
601 962 7
481 802 7
885 265 8
541 595 3
867 429 1
109 777 12
513 784 1
799 27 4
969 193 13
720 357 20
245 762 5
614 613 20
489 267 9
470 955 4
927 920 5
936 812 1
30 831 3
114 68 11
357 449 17
563 688 5
883 32 12
70 624 4
392 974 18
513 965 7
948 978 14
117 675 17
964 509 13
345 573 1
784 261 1
123 511 10
728 651 6
193 491 20
919 36 10
795 726 2
926 163 9
735 845 19
37 282 3
486 50 4
487 101 1
166 4 14
448 86 2
356 907 7
414 544 7
581 601 3
52 133 16
979 428 15
830 896 18
219 743 15
296 693 6
85 74 8
945 539 1
470 272 7
357 146 20
207 754 5
639 317 9
762 462 2
491 897 7
525 990 10
416 197 13
647 176 15
479 154 1
578 884 16
56 320 4
563 70 9
789 274 7
291 364 6
445 201 3
238 306 18
110 45 3
275 908 13
711 370 13
940 300 6
286 242 17
578 481 1
675 205 8
637 409 12
485 608 17
288 60 18
205 348 1
623 480 2
824 174 2
446 127 2
841 823 11
365 251 11
491 312 17
420 507 5
342 444 17
424 389 17
782 933 19
469 207 16
743 386 18
371 309 15
601 37 6
822 567 4
174 94 19
661 974 5
262 880 8
743 695 6
814 215 17
271 792 18
897 489 7
81 363 8
852 29 8
892 32 7
518 745 2
591 884 6
154 364 8
80 817 5
199 175 11
736 849 15
857 808 10
969 165 2
457 748 7
784 911 16
426 289 12
890 499 6
11 429 10
847 815 6
32 886 18
438 798 12
289 410 12
89 339 12
133 239 9
657 862 4
851 171 18
165 316 16
614 755 19
602 630 15
773 330 9
386 260 15
989 472 19
412 611 15
491 723 18
508 643 9
50 913 19
955 709 10
588 759 14
222 760 3
718 931 16
83 980 10
688 15 12
984 870 12
237 832 7
28 241 14
919 117 10
568 936 19
390 517 14
586 551 7
431 526 1
580 714 7
689 424 14
753 852 3
25 804 6
790 918 5
709 633 8
725 921 11
609 888 2
449 80 14
469 754 15
598 220 13
168 492 5
793 599 5
933 793 13
834 566 11
480 254 3
24 816 8
214 75 10
237 869 7
588 383 20
123 312 4
178 524 2
483 638 5
250 683 19
52 935 15
749 241 2
341 455 4
310 60 6
336 116 10
554 287 15
505 392 14
643 31 16
521 945 11
238 212 7
100 845 13
817 327 19
407 475 4
45 380 13
187 986 14
886 431 10
328 485 8
222 639 16
951 26 1
450 866 16
975 211 19
964 494 16
389 509 12
684 486 20
9 39 9
739 166 16
501 669 10
458 519 16
458 681 16
364 627 16
978 548 16
785 408 11
79 400 7
782 390 12
160 757 10
754 540 15
790 135 19
746 354 10
676 556 20
221 379 9
96 558 20
682 720 18
900 484 11
333 439 2
600 359 17
575 156 7
559 860 11
783 893 14
284 529 1
469 727 13
310 606 8
112 880 15
656 229 18
596 67 10
450 453 5
682 977 19
682 826 1
421 366 19
47 769 19
323 98 11
296 95 8
422 606 9
326 369 14
514 346 18
462 501 7
419 427 8
568 93 5
431 267 6
77 255 6
458 219 19
981 743 11
135 230 14
951 471 9
42 312 14
132 276 13
569 520 8
741 118 7
800 548 14
629 195 2
439 861 18
361 975 8
815 421 15
914 354 14
468 10 5
240 72 9
667 572 5
491 65 7
807 48 9
920 135 10
89 159 20
352 109 1
81 380 13
544 326 3
405 447 1
417 298 20
929 676 2
990 27 17
177 525 11
970 828 12
2 499 18
586 486 4
214 342 3
817 787 10
85 205 12
776 135 10
577 878 12
929 594 11
849 286 19
675 867 10
980 697 15
81 180 5
883 572 10
37 787 3
583 669 18
29 131 10
828 146 4
874 205 7
876 496 5
485 725 18
242 823 19
409 265 2
726 646 4
340 817 6
41 100 18
217 837 13
131 273 17
634 712 2
898 460 9
388 924 11
447 365 13
230 741 10
778 456 11
216 560 10
647 440 17
167 874 5
412 879 19
154 855 11
768 516 10
722 273 9
957 63 9
579 495 12
463 80 15
106 454 7
181 950 6
625 885 10
715 874 3
285 578 7
298 179 2
13 589 9
904 11 1
822 739 20
936 23 10
364 491 13
998 215 2
260 551 9
198 314 11
628 192 18
614 423 16
557 384 16
969 205 19
510 671 1
797 245 1
167 450 18
787 11 10
795 543 1
65 12 3
436 425 17
830 867 18
316 187 9
225 481 20
697 286 10
521 735 3
465 781 10
594 658 11
730 584 15
373 777 9
486 657 7
508 378 17
492 968 8
705 576 1
589 302 5
140 270 1
672 253 1
105 310 19
812 310 9
979 175 11
728 399 6
869 83 18
45 37 8
788 197 4
192 175 20
341 459 10
524 520 4
251 84 3
227 236 20
842 360 3
192 749 13
74 302 5
968 290 17
559 852 11
865 384 19
773 316 19
425 299 2
694 263 5
59 677 14
606 786 5
287 784 10
255 833 6
884 769 14
827 559 10
476 945 10
587 443 2
600 467 11
620 702 11
965 960 8
831 7 8
926 168 6
617 500 10
939 732 17
323 858 15
134 683 7
409 46 19
358 314 1
489 11 4
634 266 7
62 766 3
806 983 8
810 322 20
238 541 8
620 762 5
807 521 2
628 54 11
358 657 11
889 785 2
839 764 19
384 508 8
202 355 2
14 731 9
933 480 17
776 768 9
1 344 20
533 908 3
121 856 14
605 786 7
455 769 19
699 693 9
843 782 11
774 712 2
764 379 5
109 304 20
355 475 15
212 803 14
252 804 15
704 934 7
780 348 20
234 281 10
788 105 10
953 294 4
156 198 16
417 525 15
855 611 4
340 244 17
395 298 12
777 245 6
533 226 3
248 787 17
198 884 16
907 433 15
149 762 9
447 441 11
561 158 15
244 651 1
664 586 9
940 534 12
238 899 13
4 169 15
801 291 17
550 985 5
854 822 11
347 796 13
260 597 9
346 919 4
162 640 6
884 907 12
26 900 16
190 9 7
333 353 13
715 568 12
463 513 10
400 561 11
400 191 17
570 558 11
112 493 19
757 696 11
555 586 7
97 709 20
180 991 15
854 703 1
500 553 17
484 202 3
638 887 3
589 392 15
614 757 17
605 143 7
589 987 3
446 169 20
193 580 20
818 195 10
320 310 5
841 229 9
825 89 7
721 974 4
41 112 3
388 815 15
45 87 20
951 437 20
237 312 9
687 747 6
693 21 7
865 110 5
605 150 11
376 211 15
272 892 20
425 192 17
277 124 18
53 242 17
328 684 2
481 681 12
534 316 6
223 193 14
908 709 19
61 724 6
658 133 15
708 573 5
113 930 3
130 734 19
868 255 9
686 969 19
829 328 5
220 612 1
305 765 14
736 413 11
768 61 1
365 204 9
247 490 6
840 298 16
896 740 4
570 638 6
945 803 4
262 984 18
561 973 8
959 286 15
748 940 16
939 199 5
814 858 20
122 40 15
385 822 5
478 271 17
600 668 6
148 63 15
743 285 16
264 532 3
641 429 12
307 746 2
484 592 15
423 218 10
85 664 8
957 173 1
249 194 4
465 545 7
141 195 10
607 585 18
48 389 6
375 693 2
752 373 1
299 768 2
890 813 11
305 900 4
535 26 14
271 713 7
929 354 7
545 125 18
508 652 13
482 859 12
927 119 5
111 210 13
344 508 13
257 800 15
113 823 16
509 74 1
711 951 19
279 73 13
924 775 2
620 701 8
961 141 14
523 513 6
938 318 5
4 869 16
910 523 2
347 544 9
129 8 18
993 550 1
534 56 10
637 533 16
48 682 11
137 385 1
860 741 5
638 216 12
911 599 5
579 139 10
558 534 14
675 938 10
362 577 3
722 941 10
995 630 13
773 147 5
714 515 11
664 231 6
192 896 19
730 127 17
216 410 3
701 623 4
952 392 4
205 12 6
447 996 11
599 8 11
534 976 15
647 100 3
381 600 6
957 809 12
257 439 14
391 643 10
334 261 14
604 379 7
429 317 9
500 845 16
566 23 7
979 774 18
713 562 3
859 782 18
368 339 16
627 529 7
713 76 12
699 230 11
328 931 17
742 676 1
897 255 18
285 328 6
705 684 9
360 116 20
947 472 14
681 431 19
107 676 10
708 418 17
359 51 18
987 132 2
654 97 15
510 576 1
198 788 17
500 480 3
532 549 18
983 545 7
98 529 19
477 249 17
806 741 1
830 709 9
140 996 16
534 452 20
301 984 4
201 782 12
778 254 4
885 607 6
91 524 9
811 106 15
884 80 13
769 136 6
166 972 11
849 670 1
666 4 17
973 95 10
936 206 11
357 171 4
829 513 18
42 532 15
982 272 5
684 303 10
737 141 20
973 853 20
443 586 7
748 314 9
283 707 7
343 264 8
417 318 17
93 140 19
555 812 19
978 48 2
236 740 2
953 704 2
592 138 9
785 94 15
698 242 7
343 351 18
947 823 19
656 791 18
643 712 15
745 260 17
66 333 16
227 877 8
129 697 2
838 767 13
3 288 5
130 924 6
996 501 18
459 568 1
266 359 20
937 210 20
101 627 7
282 522 2
625 152 11
501 147 13
516 331 11
829 690 8
210 370 9
426 304 2
737 994 7
741 683 13
538 900 2
466 203 9
196 758 14
283 743 19
949 378 6
967 168 13
673 225 16
808 84 10
145 457 9
929 594 19
972 138 18
337 473 17
953 57 12
155 216 4
156 566 2
482 355 17
400 152 3
632 795 14
655 677 13
884 192 12
606 70 7
586 470 18
731 264 6
274 632 5
499 170 11
2 802 5
508 161 9
173 43 13
479 980 16
883 901 7
671 475 8
945 291 18
499 645 2
672 117 5
874 639 20
79 119 11
543 2 2
790 893 2
446 416 7
562 545 11
607 807 2
444 476 5
802 5 15
917 621 8
43 30 15
398 621 10
205 326 3
25 839 5
899 422 7
105 592 14
959 546 9
430 303 5
565 321 6
521 172 18
5 292 20
448 595 3
972 671 12
470 374 20
1000 742 19
1 298 1
926 95 2
180 754 17
608 605 16
190 585 12
977 108 17
977 852 19
355 299 12
722 324 3
609 268 5
209 194 11
428 748 4
663 234 13
250 900 5
972 633 15
225 807 10
923 885 10
886 697 8
121 73 18
806 222 16
71 573 13
786 920 4
516 487 2
183 320 13
604 937 19
387 181 11
306 95 11
678 235 15
799 905 15
463 617 5
637 907 17
122 879 9
700 731 7
899 189 5
563 115 7
856 13 7
432 568 9
736 20 16
528 186 7
153 295 11
830 345 6
729 893 19
795 306 3
232 240 15
875 508 4
837 31 19
494 964 7
982 371 9
190 157 2
972 325 16
143 47 1
235 537 15
96 923 1
785 601 15
539 412 17
195 772 5
802 585 15
867 478 18
697 891 5
395 680 9
812 829 7
225 566 11
340 988 1
408 569 10
530 913 1
529 3 20
650 501 14
162 654 4
2 236 3
813 681 10
946 636 9
538 813 12
513 923 9
666 25 12
466 801 3
661 488 16
356 825 20
108 737 7
549 947 7
475 293 2
211 585 4
690 736 17
227 796 18
985 931 18
95 388 9
779 574 20
315 866 9
336 72 18
997 684 12
91 400 13
235 764 9
728 791 3
35 923 18
949 489 1
111 335 16
572 582 2
800 529 19
278 261 19
319 844 4
92 197 17
145 49 12
563 704 20
954 246 9
977 914 12
622 630 8
671 428 12
785 876 17
8 938 14
60 295 13
652 896 15
422 528 20
702 41 17
356 684 14
300 956 5
331 619 14
124 578 11
746 132 9
860 586 6
975 703 16
752 913 8
984 661 18
549 222 13
810 632 10
553 765 17
40 24 20
912 15 12
673 598 6
724 755 18
209 310 2
629 222 14
260 554 11
503 518 8
985 723 2
438 428 5
709 668 2
498 898 18
898 909 18
22 697 4
683 574 11
389 519 3
993 545 19
328 479 5
981 393 9
506 203 1
359 699 1
486 518 14
321 561 19
848 455 12
883 824 9
137 441 10
843 766 6
961 731 9
383 977 3
455 734 3
315 768 16
257 798 3
735 318 17
109 91 12
663 519 15
859 213 13
721 437 1
297 316 13
7 269 3
426 444 19
534 590 3
131 945 7
295 442 5
233 218 10
360 477 7
593 629 19
294 812 12
383 614 1
932 243 2
549 250 17
333 840 20
875 943 18
464 49 16
636 553 6
843 208 3
512 433 7
366 58 13
813 943 16
244 42 5
749 27 19
198 76 4
843 434 10
970 290 19
932 925 13
243 139 9
632 65 4
604 780 18
21 590 16
420 282 1
55 137 5
579 433 2
143 148 4
724 279 6
429 92 12
618 916 6
338 164 1
532 202 8
501 844 5
253 689 13
307 25 17
372 185 10
646 782 20
858 570 7
549 713 5
73 340 8
530 67 12
412 975 9
25 930 14
801 432 14
844 656 11
446 616 19
10 139 18
778 330 20
574 966 2
436 305 4
752 502 19
713 666 8
926 893 1
108 970 16
271 84 18
783 689 14
716 642 12
467 281 6
322 249 20
238 904 18
273 935 4
717 886 5
282 453 18
786 175 9
78 394 2
524 249 5
901 684 4
860 199 15
911 222 10
169 307 3
205 469 1
888 677 20
868 766 5
951 719 2
902 182 10
342 620 10
755 305 20
212 300 1
915 713 1
390 894 20
660 904 15
547 418 18
31 503 8
469 334 6
690 539 3
277 653 13
851 313 15
877 413 15
154 58 20
669 777 2
713 159 19
18 935 9
818 160 9
218 651 9
155 290 10
943 433 1
784 922 6
935 937 4
296 76 12
143 506 5
261 622 15
205 863 12
133 143 15
776 611 13
853 367 11
154 502 9
741 34 19
658 52 6
86 934 6
787 603 3
781 23 16
494 669 15
953 538 1
484 88 9
69 913 10
203 934 7
720 784 9
432 137 9
815 363 8
386 451 17
238 231 12
276 710 3
118 139 13
746 679 18
109 723 5
621 497 16
467 917 4
102 700 8
935 330 9
178 501 2
289 516 2
610 189 16
331 19 2
683 98 9
723 619 14
725 504 6
323 402 19
152 792 18
55 625 17
441 755 14
239 649 15
134 431 17
570 882 16
631 594 3
513 138 1
324 103 13
384 658 7
510 459 4
933 167 12
892 946 19
14 525 16
211 710 19
108 683 20
4 811 3
53 241 10
642 276 17
757 50 4
867 106 12
253 60 4
843 187 19
15 172 16
689 775 16
4 377 14
105 531 16
198 312 20
607 264 16
674 909 10
756 641 5
872 963 14
493 40 5
131 424 11
959 446 7
132 888 13
666 188 6
512 463 16
412 570 20
168 450 17
557 204 15
306 806 1
116 714 7
677 821 4
587 452 12
619 866 4
891 443 17
880 227 5
577 21 12
628 428 17
256 779 13
934 739 11
888 532 18
373 441 19
83 123 6
620 565 13
936 789 13
565 815 12
816 466 13
713 177 1
612 949 11
70 297 16
688 529 14
122 429 19
133 10 3
643 227 11
751 383 7
73 318 12
522 736 15
745 809 12
257 713 11
218 542 7
813 410 10
904 56 2
383 208 5
451 308 13
257 506 13
589 616 19
14 502 4
998 883 5
159 607 17
101 417 4
78 622 16
909 625 10
743 801 17
959 602 8
464 279 8
689 880 14
827 931 9
991 921 11
594 182 7
929 146 16
839 756 7
315 923 19
925 413 18
851 710 18
84 347 14
884 77 8
887 172 19
849 335 9
987 614 4
859 451 1
810 826 7
34 964 10
782 430 5
165 107 3
607 546 15
242 114 3
770 891 9
722 157 20
115 832 1
639 486 13
373 883 4
395 534 9
947 961 1
1 741 1
542 299 4
89 280 12
285 334 16
947 610 18
492 660 14
547 49 16
897 363 20
536 518 11
475 132 13
928 776 12
745 276 16
592 531 2
670 829 5
802 73 1
271 720 4
775 392 1
426 265 13
715 775 12
562 821 14
54 498 6
787 784 10
1 404 6
733 362 13
315 907 8
670 401 16
763 407 6
893 148 19
930 770 17
836 829 10
927 50 9
660 288 2
613 79 5
727 858 2
244 30 7
823 383 15
392 273 5
628 859 11
202 69 18
688 975 17
893 230 4
852 701 1
610 594 12
569 653 9
255 542 15
967 717 11
600 352 1
214 760 15
275 13 11
783 86 7
883 452 18
501 441 12
633 987 4
86 295 19
126 449 2
165 774 10
49 898 9
780 969 3
337 592 7
784 677 18
609 659 14
783 743 11
865 2 10
183 397 9
459 685 4
544 407 15
118 466 11
81 504 12
380 187 8
584 789 6
562 610 20
648 708 5
776 873 20
341 23 2
574 817 1
808 153 2
177 692 15
571 564 2
400 935 5
532 572 5
566 443 5
707 638 6
1 839 16
862 194 9
265 806 19
274 295 11
835 862 20
331 920 2
322 449 18
470 825 9
423 989 7
890 870 4
576 492 20
507 29 7
316 88 12
104 276 18
710 578 9
93 14 18
930 729 6
384 964 17
251 805 11
907 694 3
54 118 13
868 183 11
322 315 8
152 414 3
592 266 3
466 139 7
912 279 18
78 325 6
992 203 3
573 97 7
533 159 8
288 574 8
944 345 3
786 685 2
882 317 13
763 676 11
186 783 12
564 973 15
601 852 2
321 970 17
593 233 6
997 860 3
955 489 15
659 660 17
156 609 6
865 489 12
323 660 1
394 858 15
606 622 4
312 392 3
256 146 10
705 339 9
523 59 15
688 114 12
49 39 19
746 526 6
677 905 3
85 856 8
921 357 8
202 860 6
108 208 8
902 833 20
427 252 20
571 274 11
307 752 2
765 205 1
407 854 12
846 211 10
311 648 14
986 442 8
250 112 17
769 35 5
555 272 5
686 643 4
989 143 12
835 71 14
542 577 9
847 224 15
653 348 11
35 560 6
901 966 11
821 128 2
737 181 13
839 367 9
388 510 4
896 682 10
